PD
23.098746
22.076752
21.140198
20.187213
18.954905
17.80475
16.43278
15.039451
13.379942
0.017713
0.019356
0.019356
0.017713
0.017713
0.01607
0.01114
0.012784
0.014427
0.014427
0.014427
0.009497
0.003647
0.171241
0.52286
0.833401
1.171875
1.470916
1.797888
2.10843
2.409113
2.722941
3.018695
3.332523
3.633206
3.942104
4.221428
4.536898
4.845797
5.149766
5.448806
5.764277
6.06989
6.354142
6.674542
6.973583
7.279195
7.606167
7.898635
8.207534
8.498359
8.792469
9.081651
9.393836
9.674802
10.000132
10.281098
10.581781
10.91204
11.179861
11.495332
11.815732
12.103271
12.399025
12.699708
12.998748
13.306004
13.60833
13.909013
14.186693
14.500521
14.786417
15.077241
15.391069
15.695039
15.967789
16.2619
16.549439
16.853408
17.124516
17.412055
17.704522
17.995347
18.297674
18.57864
18.862892
19.145502
19.439612
19.738653
20.013047
20.303871
20.59141
20.837872
21.128696
21.434309
21.693915
21.981454
22.267349
22.522026
22.819423
23.09546
23.382999
23.65082
23.95479
24.242328
24.521652
24.781258
25.080298
25.366193
25.643874
25.911695
26.209092
26.478557
26.739806
26.483486
26.598502
26.73652
26.9074
27.117714
27.321456
27.541628
27.765087
28.041124
28.256367
28.481469
28.675352
28.86102
29.199494
29.414737
29.625051
29.82222
30.027605
30.329931
31.098891
31.276344
31.396288
31.499802
31.609888
31.713402
31.836633
31.968079
32.101169
32.227686
32.352559
32.485649
32.60888
32.750184
32.921064
33.133021
33.412345
33.594726
33.729459
33.841188
33.936486
34.008782
34.076148
34.107366
34.099151
34.008782
33.798468
34.035071
34.123797
34.370259
34.575644
34.772813
34.988056
35.295312
35.663361
36.28773
37.073122
37.405023
37.630125
37.889731
38.256137
38.624187
39.164759
39.616606
40.173609
40.586021
40.901492
41.259683
41.389486
41.496286
41.550508
41.654022
41.731247
41.800256
41.849548
41.900484
42.045074
42.211025
42.344115
42.411481
42.280034
42.179807
42.165019
42.191308
42.280034
42.418053
42.514995
42.600435
42.649727
42.69409
42.687518
42.664515
42.60865
42.536355
42.429555
42.329327
42.212668
42.076293
41.936631
41.782182
41.612945
41.438779
41.290902
41.15124
40.993505
40.834126
40.669818
40.500581
40.328058
40.139104
39.943578
39.729978
39.539381
39.508163
39.370144
39.214052
39.033313
38.698125
38.451664
38.12962
37.612051
37.196352
36.544051
35.852315
35.065281
34.179662
33.459994
32.556301
31.764338
31.634535
30.867217
30.443303
30.104829
29.814005
29.05326
27.840668
26.618219
25.724384
24.730322
23.785553
22.812851
21.695558
20.566764
19.5612
18.264812
16.951993
15.506085
0.025928
0.029214
0.027571
0.025928
0.01607
0.007854
0.009497
0.01114
0.007854
0.009497
0.01114
0.007854
0.01022
0.194244
0.524503
0.866263
1.170232
1.470916
1.768313
2.080497
2.38611
2.698295
3.021981
3.294732
3.611846
3.909243
4.229643
4.528683
4.849083
5.144837
5.435662
5.736345
6.046887
6.334425
6.641681
6.942364
7.259478
7.542087
7.857558
8.164814
8.485214
8.769466
9.07015
9.334685
9.678088
9.977128
10.279455
10.585067
10.910397
11.197935
11.496975
11.820662
12.095055
12.392453
12.699708
12.98889
13.28793
13.588613
13.904084
14.183407
14.490663
14.763414
15.0871
15.372995
15.676965
15.957931
16.265186
16.549439
16.850122
17.145876
17.415341
17.734098
18.01835
18.307532
18.611501
18.908898
19.181649
19.4544
19.766585
20.01469
20.312087
20.594696
20.872376
21.140198
21.439238
21.716918
22.02253
22.28378
22.569675
22.837497
23.134894
23.414217
23.663965
23.967934
24.243971
24.544655
24.837122
25.096729
25.379338
25.681664
25.970846
26.261671
26.545923
26.189375
26.294532
26.452268
26.610003
26.820317
27.032274
27.240945
27.456188
27.68129
27.888318
28.088773
28.285942
28.511044
28.831444
29.045044
29.225783
29.575758
29.766355
30.482737
30.709482
30.835999
30.964159
31.089033
31.212264
31.327279
31.439008
31.57867
31.715045
31.849778
31.991082
32.165249
32.319698
32.482363
32.842197
33.082086
33.364695
33.491212
33.624302
33.772179
33.887194
33.995637
34.056431
34.072862
34.031785
33.923342
34.128726
34.245385
34.480345
34.687373
34.991342
35.296955
35.671576
36.263084
36.6985
36.949891
37.235786
37.515109
37.860156
38.118119
38.542033
38.842716
39.383289
39.948507
40.415141
40.89492
41.141382
41.346766
41.469997
41.51436
41.553794
41.658951
41.66881
41.765751
41.844619
41.976065
42.161733
42.270176
42.151874
42.051647
41.911985
41.872551
41.941561
42.036859
42.168305
42.265247
42.406551
42.54457
42.602078
42.669444
42.692447
42.664515
42.633296
42.562644
42.468988
42.365475
42.24553
42.133801
42.007284
41.890625
41.726317
41.56201
41.392773
41.261326
41.187388
41.029652
40.848914
40.678034
40.484151
40.321486
40.117744
39.935363
39.863067
39.798987
39.708618
39.50159
39.284704
39.046458
38.745775
38.367867
37.957097
37.666273
37.066549
36.404389
35.804666
35.053779
34.214166
33.635803
33.060726
32.635169
31.882639
31.383144
31.148184
30.972374
30.362792
29.457457
28.198859
26.958336
25.680021
24.526581
23.429005
22.410297
21.230567
20.037693
18.726517
17.351261
15.854417
14.226127
0.006211
0.01114
0.009497
0.009497
0.01114
0.01114
0.01607
0.01607
0.01607
0.006211
0.000361
0.003647
0.020078
0.209032
0.567223
0.882694
1.181734
1.493919
1.771599
2.106787
2.405827
2.703224
3.035125
3.307876
3.613489
3.901027
4.200067
4.530326
4.822794
5.110333
5.419231
5.705127
6.018954
6.337711
6.628536
6.92429
7.24469
7.542087
7.82634
8.123737
8.426063
8.736605
9.050433
9.344544
9.645227
9.939338
10.254809
10.529203
10.84303
11.145357
11.454255
11.736865
12.014545
12.323443
12.606053
12.914951
13.235351
13.504816
13.835075
14.124256
14.397007
14.69769
15.026306
15.315488
15.601383
15.885636
16.17646
16.467285
16.751537
17.01443
17.300325
17.617439
17.91155
18.208947
18.498129
18.764308
19.064991
19.345957
19.612136
19.912819
20.193785
20.471465
20.765576
21.051472
21.311078
21.583829
21.871367
22.150691
22.415226
22.712623
22.980445
23.284414
23.545663
23.831559
24.087879
24.391848
24.676101
24.950495
25.200243
25.445061
25.482852
25.44999
25.586366
25.757246
25.939628
26.125295
26.338895
26.545923
26.748022
26.966551
27.24916
27.475905
27.689505
27.880102
28.093702
28.389456
28.619487
28.795296
29.020398
29.362158
29.572472
30.260922
30.413728
30.523814
30.650331
30.763703
30.883648
31.036454
31.171187
31.335494
31.473513
31.636178
31.772553
31.931932
32.073236
32.36899
32.797834
32.986787
33.170812
33.303901
33.417274
33.529003
33.63416
33.670308
33.681809
33.611157
33.506
33.660449
33.900339
34.128726
34.312751
34.508277
34.669299
34.932191
35.200013
35.479336
35.855601
36.481614
37.064906
37.705706
38.045823
38.533818
39.002095
39.389861
39.798987
40.086526
40.347775
40.648458
40.783191
40.967215
41.0658
41.162742
41.253111
41.336908
41.392773
41.423991
41.565296
41.708243
41.815044
41.893911
41.847905
41.644163
41.54065
41.588299
41.598157
41.667167
41.726317
41.772324
41.824902
41.954705
42.012213
42.079579
42.105868
42.112441
42.094367
42.050004
41.972779
41.88241
41.765751
41.650736
41.517646
41.373056
41.220249
41.054299
40.881775
40.679677
40.494009
40.288624
40.102957
39.897572
39.710261
39.496661
39.297849
39.135184
39.056316
39.011953
38.926513
38.808211
38.538747
38.302144
37.999817
37.602192
37.252217
36.713288
36.09549
35.503982
34.708733
33.831329
33.141237
32.232615
31.660824
30.87379
30.647045
29.935592
29.26193
28.88238
28.507758
27.70265
26.782526
25.778606
24.72375
23.856205
22.880217
21.812217
20.790222
19.659785
18.51456
17.009501
15.744331
14.117684
0.030857
0.029214
0.024285
0.024285
0.017713
0.017713
0.019356
0.020999
0.022642
0.014427
0.001282
0.008576
0.023364
0.195887
0.554078
0.872835
1.196522
1.507063
1.824177
2.116645
2.427187
2.722941
3.028553
3.340738
3.631563
3.930603
4.242788
4.558258
4.878659
5.187557
5.447163
5.747847
6.066604
6.340998
6.651539
6.990013
7.295626
7.593023
7.864131
8.192746
8.465497
8.790826
9.078365
9.39055
9.681374
9.986987
10.28767
10.585067
10.900538
11.186434
11.493689
11.782871
12.083554
12.399025
12.696422
12.982317
13.28793
13.593542
13.879438
14.18505
14.464373
14.784774
15.049309
15.336848
15.649032
15.943143
16.237254
16.546153
16.841907
17.140947
17.415341
17.704522
17.98056
18.268098
18.570424
18.871108
19.150431
19.460972
19.728794
19.991687
20.295656
20.555262
20.860875
21.133625
21.437595
21.72349
21.989669
22.26242
22.558174
22.83914
23.121749
23.397786
23.696827
23.964648
24.281762
24.547941
24.833836
25.12959
25.413843
25.670163
25.923197
25.749031
25.822969
25.96756
26.154871
26.340538
26.560711
26.803886
27.020773
27.245874
27.451259
27.65993
27.875173
28.200502
28.420675
28.632632
28.911955
29.143629
29.370374
29.588903
30.315143
30.500811
30.642116
30.775205
30.886934
31.00195
31.144897
31.289488
31.439008
31.588528
31.734762
31.882639
32.02723
32.186609
32.354203
32.636812
32.883274
33.211889
33.359766
33.486283
33.59144
33.671951
33.76232
33.806683
33.798468
33.736031
33.609514
33.76232
33.998923
34.227311
34.411336
34.601933
34.799102
35.043921
35.403755
35.79645
36.35674
37.081337
37.575903
37.865085
38.118119
38.686624
39.140113
39.69876
40.181824
40.689535
40.947499
41.128237
41.269542
41.460139
41.571868
41.614588
41.71153
41.795327
41.869265
41.938274
42.076293
42.237314
42.376976
42.426268
42.301395
42.100939
42.104225
42.07465
42.184736
42.276748
42.409838
42.547856
42.625081
42.743382
42.710521
42.746669
42.735167
42.692447
42.628367
42.539641
42.436127
42.324398
42.204453
42.071364
41.96785
41.862693
41.719745
41.55708
41.313905
41.062514
40.799622
40.72404
40.559732
40.242618
40.055307
39.84828
39.644538
39.518021
39.547596
39.50159
39.264987
39.089178
38.880507
38.592968
38.274211
37.85687
37.462531
36.930174
36.30909
35.474407
34.560856
33.801754
32.911206
31.98451
31.409433
30.988805
30.535316
29.733494
29.413094
29.04833
28.404244
27.653357
26.652723
25.58308
24.411565
23.662322
22.655115
21.751423
20.550333
19.321311
18.084073
16.595445
15.175826
13.41609
0.01114
0.01607
0.01607
0.022642
0.025928
0.024285
0.022642
0.022642
0.01607
0.012784
0.002925
0.006933
0.016792
0.210675
0.559007
0.854761
1.145586
1.467629
1.791316
2.101857
2.409113
2.739371
3.044984
3.334166
3.633206
3.94539
4.219784
4.56976
4.850726
5.154696
5.457022
5.757705
6.078105
6.387004
6.671256
6.976869
7.261121
7.594666
7.900278
8.21082
8.473712
8.813829
9.08658
9.392193
9.704378
9.973842
10.307387
10.611356
10.910397
11.202864
11.500261
11.807517
12.1082
12.435173
12.709567
13.021751
13.325721
13.639548
13.892582
14.181764
14.498878
14.801204
15.093672
15.372995
15.691752
15.989149
16.279974
16.562584
16.863267
17.157378
17.451489
17.730812
17.990418
18.291101
18.598357
18.874394
19.138929
19.452757
19.723865
20.013047
20.300585
20.576622
20.875662
21.174702
21.468813
21.751423
21.994598
22.310069
22.577891
22.875288
23.166113
23.450365
23.728045
23.995867
24.281762
24.593947
24.866698
25.147664
25.425344
25.727671
25.622514
25.630729
25.791751
25.960988
26.148298
26.333966
26.526206
26.73652
26.951763
27.199868
27.42004
27.636927
27.87353
28.062484
28.284299
28.64249
28.874164
29.081192
29.312866
29.518251
30.278996
30.454805
30.59118
30.706196
30.824497
30.944442
31.093962
31.238553
31.381501
31.521162
31.670682
31.826775
31.979581
32.147175
32.34763
32.674603
33.073871
33.243108
33.409058
33.555292
33.673594
33.773822
33.852689
33.877336
33.849403
33.749175
33.816542
34.031785
34.240456
34.495133
34.703804
34.882899
35.101428
35.367607
35.719226
36.123423
36.598272
37.375448
37.845368
38.119762
38.558464
39.191049
39.725049
40.07831
40.472649
40.784834
41.008292
41.182459
41.331979
41.445351
41.603087
41.734533
41.787111
41.872551
41.954705
42.038502
42.043431
42.273462
42.381905
42.455844
42.406551
42.286607
42.143659
42.183093
42.214311
42.26689
42.324398
42.367118
42.409838
42.490348
42.564287
42.60865
42.633296
42.634939
42.60865
42.580718
42.511708
42.408195
42.293179
42.163376
42.027001
41.875837
41.714816
41.539006
41.379628
41.182459
40.98036
40.778262
40.589308
40.415141
40.219615
40.006015
39.813775
39.649467
39.69876
39.718476
39.542667
39.422723
39.131898
38.947873
38.58311
38.246279
37.824008
37.304795
36.813515
36.149712
35.418542
34.626579
33.982492
33.423846
32.633526
32.230972
31.690399
30.814639
30.285568
29.80086
29.206066
28.423961
27.449616
26.641222
25.645517
24.863412
23.732974
22.781632
21.688986
20.509256
19.260517
17.950984
16.339125
14.912934
0.017713
0.017713
0.017713
0.01607
0.012784
0.012784
0.01607
0.019356
0.019356
0.017713
0.014427
0.007854
0.008576
0.22382
0.570509
0.862977
1.217882
1.50542
1.811033
2.12486
2.422258
2.739371
3.046627
3.32595
3.621704
3.961821
4.219784
4.525397
4.834295
5.134979
5.442234
5.737988
6.025527
6.322924
6.635109
6.962081
7.256192
7.545374
7.842771
8.156598
8.450709
8.762894
9.06522
9.3429
9.630439
9.942624
10.246593
10.573566
10.84796
11.145357
11.464114
11.740151
12.047406
12.334945
12.62084
12.92481
13.222207
13.539321
13.859721
14.135758
14.426583
14.751912
15.026306
15.317131
15.637531
15.903709
16.194534
16.482073
16.767968
17.07851
17.349618
17.648658
17.929624
18.227021
18.51456
18.797169
19.099495
19.387034
19.649926
19.92432
20.197071
20.510899
20.818155
21.064616
21.348869
21.60026
21.884512
22.183552
22.462875
22.781632
23.034666
23.328777
23.614673
23.884137
24.173319
24.418138
24.690889
25.026076
25.28404
25.528858
25.218316
25.336618
25.481209
25.650446
25.837757
26.036569
26.225523
26.527849
26.728305
26.925474
27.130859
27.346102
27.57449
27.885031
28.095345
28.328662
28.540619
28.74929
29.025327
29.767998
29.943808
30.081826
30.201771
30.29214
30.426873
30.559962
30.691408
30.83107
30.978947
31.120251
31.274701
31.447224
31.626319
31.884282
32.324627
32.541513
32.71568
32.875058
33.021292
33.136308
33.24968
33.326905
33.358123
33.353194
33.254609
33.295686
33.501071
33.658806
33.878979
34.130369
34.362043
34.582216
34.927262
35.535201
36.337023
36.560481
36.691927
36.963035
37.230857
37.487177
37.822365
38.295571
38.645547
39.128612
39.631393
40.060237
40.378994
40.771689
40.955714
41.147954
41.239966
41.345123
41.377985
41.435493
41.507788
41.593228
41.747677
41.806828
41.778896
41.762465
41.655665
41.524219
41.493
41.576797
41.596514
41.69017
41.803542
41.890625
41.954705
42.091081
42.225813
42.332613
42.419696
42.424625
42.378619
42.312896
42.214311
42.112441
42.002354
41.879124
41.75425
41.611302
41.469997
41.307333
41.134809
40.957357
40.794692
40.643529
40.469363
40.285338
40.089812
39.927147
39.7842
39.690544
39.562384
39.488446
39.302778
39.061245
38.804925
38.553534
38.132907
37.743497
37.283435
36.708358
36.236795
35.464549
34.756382
33.915126
33.3992
32.88163
32.431427
31.958221
31.414362
30.970731
30.599396
29.965168
29.023684
27.962256
26.744736
25.637301
24.725393
23.673823
22.664974
21.652838
20.512542
19.211225
17.909907
16.510005
15.078884
13.452238
0.01607
0.020999
0.020999
0.019356
0.019356
0.012784
0.014427
0.017713
0.012784
0.002925
0.001282
0.001282
0.016792
0.230392
0.582011
0.887623
1.186663
1.479131
1.834036
2.136362
2.423901
2.722941
3.007193
3.309519
3.620061
3.905957
4.236215
4.525397
4.850726
5.138265
5.414302
5.716628
6.030456
6.321281
6.644967
6.94565
7.213472
7.5273
7.834555
8.123737
8.455639
8.726746
9.042217
9.329756
9.637011
9.909762
10.240021
10.555492
10.815098
11.132212
11.429609
11.731935
12.029332
12.348089
12.59948
12.914951
13.197561
13.536035
13.841647
14.119327
14.383863
14.687832
14.986872
15.289198
15.580023
15.85606
16.13867
16.467285
16.730177
17.01443
17.300325
17.578006
17.877046
18.171157
18.447194
18.746234
18.991052
19.303237
19.574345
19.866813
20.167496
20.435317
20.69821
21.000536
21.276573
21.544395
21.83029
22.122758
22.395509
22.697835
22.970586
23.274556
23.557165
23.831559
24.119098
24.395135
24.700747
24.989929
25.088513
24.993215
25.119732
25.285683
25.495997
25.724384
25.923197
26.194305
26.447339
26.664225
26.887683
27.102926
27.331314
27.569561
27.786447
27.990188
28.320447
28.550478
28.77065
28.969463
29.717063
29.912589
30.058823
30.183697
30.303642
30.423586
30.556676
30.704553
30.845857
30.990448
31.136682
31.264842
31.420934
31.565525
31.744621
32.014086
32.336129
32.564517
32.815907
32.947354
33.044295
33.146166
33.22832
33.269397
33.336763
33.33512
33.267754
33.139594
33.328548
33.492855
33.691668
33.851046
33.920056
34.063003
34.187877
34.491847
35.135933
35.891749
36.879238
37.240715
37.567688
38.054039
38.315288
38.680051
39.258415
39.705332
40.357634
40.701037
40.947499
41.256397
41.405917
41.580083
41.68524
41.755893
41.842976
41.879124
41.964564
42.114084
42.329327
42.427911
42.467345
42.316182
42.13873
42.102582
42.156804
42.215954
42.284964
42.383548
42.467345
42.536355
42.585647
42.572502
42.602078
42.575788
42.533068
42.464059
42.368761
42.261961
42.148588
42.023714
41.888982
41.739462
41.571868
41.405917
41.23668
41.051012
40.863702
40.661603
40.456218
40.259049
40.05695
39.82692
39.580458
39.333996
39.09575
38.980735
38.850931
38.893652
38.847645
38.466451
38.15591
37.740211
37.120771
36.603201
35.896678
34.968339
34.309465
33.295686
32.206326
31.342067
30.303642
29.825506
29.439383
28.721358
27.855456
27.268877
26.662582
26.033283
25.619227
24.743467
23.772408
23.028094
22.277208
21.542752
20.642345
19.802733
18.894111
17.811323
16.671027
15.395998
13.959949
12.512397
0.025928
0.027571
0.025928
0.025928
0.024285
0.017713
0.006211
0.004568
0.006211
0.01114
0.004568
0.002004
0.015149
0.190958
0.575438
0.884337
1.194879
1.515279
1.829106
2.100214
2.410756
2.755802
3.044984
3.337452
3.62992
3.937175
4.247717
4.545114
4.855655
5.144837
5.437305
5.779065
6.041958
6.357428
6.66797
6.973583
7.257835
7.58645
7.883848
8.184531
8.491786
8.779325
9.076722
9.382334
9.699448
9.98863
10.289313
10.583424
10.903824
11.188077
11.487117
11.773012
12.078625
12.395739
12.693136
12.979031
13.289573
13.588613
13.887653
14.166976
14.48902
14.776558
15.060811
15.371352
15.676965
15.949716
16.24547
16.537937
16.855051
17.140947
17.443273
17.704522
18.013421
18.299317
18.575354
18.854677
19.132357
19.43304
19.712363
20.021262
20.279225
20.576622
20.892093
21.181275
21.449096
21.70706
21.994598
22.265706
22.563103
22.850642
23.121749
23.406002
23.683682
23.986008
24.289978
24.549584
24.832193
25.095086
25.38591
25.630729
25.448347
25.558434
25.71124
25.898551
26.082575
26.250169
26.460483
26.667511
26.936976
27.152219
27.351031
27.599136
27.839025
28.04441
28.271155
28.47161
28.686853
28.900453
29.132127
29.932306
30.12126
30.252706
30.367722
30.474522
30.57475
30.717697
30.860645
31.003593
31.146541
31.287845
31.442294
31.613175
31.788984
32.081452
32.414996
32.669673
32.925994
33.064012
33.182314
33.325261
33.432061
33.529003
33.601298
33.545434
33.474782
33.680166
33.821471
34.076148
34.352185
34.634794
34.859896
35.124431
35.453047
35.830955
36.383029
36.948248
37.188137
37.418168
37.682703
38.182199
38.492741
38.847645
39.350427
39.853209
40.285338
40.765117
41.055942
41.266256
41.42892
41.499573
41.635948
41.721388
41.769037
41.833117
41.9202
42.038502
42.087794
42.270176
42.367118
42.293179
42.153518
42.036859
42.041788
42.145302
42.197881
42.284964
42.398336
42.533068
42.659585
42.782816
42.856755
42.86497
42.855112
42.810749
42.746669
42.674373
42.597148
42.506779
42.386835
42.276748
42.123942
41.979351
41.857764
41.739462
41.609659
41.458496
41.30076
41.144668
40.988575
40.352704
40.643529
40.479221
40.342846
40.303412
40.158821
40.04052
39.835135
39.67247
39.384932
39.066175
38.73263
38.344864
37.828937
37.350802
36.686998
36.092204
35.356105
34.636437
34.184591
33.721243
33.008147
32.641741
32.125815
31.752836
31.416005
30.729199
29.529752
28.425604
27.346102
26.30932
25.196956
24.237399
23.290986
22.178623
21.031755
19.787945
18.616431
17.208313
15.527445
14.084822
0.017713
0.01607
0.01607
0.009497
0.007854
0.007854
0.009497
0.006211
0.001282
0.000361
0.002925
0.002925
0.016792
0.21889
0.563937
0.902411
1.224454
1.508706
1.784743
2.119931
2.420614
2.714725
3.043341
3.324307
3.613489
3.920744
4.231286
4.543471
4.832652
5.131693
5.447163
5.736345
6.060031
6.350856
6.653182
6.962081
7.280838
7.566734
7.860844
8.130309
8.455639
8.730033
9.029073
9.334685
9.661658
9.94591
10.248236
10.550563
10.846316
